name,images
SEAMLESS LEGGINGS,"['https://static.zara.net/photos///2024/V/0/1/p/5919/803/800/2/w/1920/5919803800_1_1_1.jpg?ts=1705505842672', 'https://static.zara.net/photos///2024/V/0/1/p/5919/803/800/2/w/1920/5919803800_2_1_1.jpg?ts=1705505843381', 'https://static.zara.net/photos///2024/V/0/1/p/5919/803/800/2/w/1920/5919803800_2_2_1.jpg?ts=1705505842357', 'https://static.zara.net/photos///2024/V/0/1/p/5919/803/800/2/w/1920/5919803800_2_3_1.jpg?ts=1705505842546', 'https://static.zara.net/photos///2024/V/0/1/p/5919/803/800/2/w/1920/5919803800_6_1_1.jpg?ts=1705594197004', 'https://static.zara.net/photos///2024/V/0/1/p/5919/803/800/2/w/1920/5919803800_6_3_1.jpg?ts=1705594197367']"
FAUX LEATHER HIGH-WAISTED LEGGINGS,"['https://static.zara.net/photos///2023/I/0/1/p/8372/294/800/2/w/1920/8372294800_2_1_1.jpg?ts=1699876485823', 'https://static.zara.net/photos///2023/I/0/1/p/8372/294/800/2/w/1920/8372294800_1_1_1.jpg?ts=1699876486069', 'https://static.zara.net/photos///2023/I/0/1/p/8372/294/800/2/w/1920/8372294800_2_2_1.jpg?ts=1699876486018', 'https://static.zara.net/photos///2023/I/0/1/p/8372/294/800/2/w/1920/8372294800_2_3_1.jpg?ts=1699876486020', 'https://static.zara.net/photos///2023/I/0/1/p/8372/294/800/2/w/1920/8372294800_2_4_1.jpg?ts=1699876485815', 'https://static.zara.net/photos///2023/I/0/1/p/8372/294/800/2/w/1920/8372294800_2_5_1.jpg?ts=1699876486064', 'https://static.zara.net/photos///2023/I/0/1/p/8372/294/800/2/w/1920/8372294800_6_1_1.jpg?ts=1697182009554', 'https://static.zara.net/photos///2023/I/0/1/p/8372/294/800/2/w/1920/8372294800_6_2_1.jpg?ts=1697182006592', 'https://static.zara.net/photos///2023/I/0/1/p/8372/294/800/2/w/1920/8372294800_6_3_1.jpg?ts=1697182009313']"
HIGH RISE BUTTONED JEGGINGS,"['https://static.zara.net/photos///2024/V/0/1/p/4387/246/800/12/w/1920/4387246800_1_1_1.jpg?ts=1703245099080', 'https://static.zara.net/photos///2024/V/0/1/p/4387/246/800/12/w/1920/4387246800_2_1_1.jpg?ts=1703245098444', 'https://static.zara.net/photos///2024/V/0/1/p/4387/246/800/12/w/1920/4387246800_2_2_1.jpg?ts=1703245098623', 'https://static.zara.net/photos///2024/V/0/1/p/4387/246/800/12/w/1920/4387246800_2_3_1.jpg?ts=1703245098937', 'https://static.zara.net/photos///2024/V/0/1/p/4387/246/800/12/w/1920/4387246800_2_4_1.jpg?ts=1703245099029', 'https://static.zara.net/photos///2024/V/0/1/p/4387/246/800/12/w/1920/4387246800_2_5_1.jpg?ts=1703245099036', 'https://static.zara.net/photos///2023/I/0/1/p/4387/246/800/2/w/1920/4387246800_6_1_1.jpg?ts=1692174181317', 'https://static.zara.net/photos///2023/I/0/1/p/4387/246/800/2/w/1920/4387246800_6_2_1.jpg?ts=1692174181381', 'https://static.zara.net/photos///2023/I/0/1/p/4387/246/800/2/w/1920/4387246800_6_3_1.jpg?ts=1692174181351']"
HIGH RISE BUTTONED LEGGINGS,"['https://static.zara.net/photos///2024/V/0/1/p/4387/247/800/2/w/1920/4387247800_2_1_1.jpg?ts=1703170049310', 'https://static.zara.net/photos///2024/V/0/1/p/4387/247/800/2/w/1920/4387247800_1_1_1.jpg?ts=1703170049422', 'https://static.zara.net/photos///2024/V/0/1/p/4387/247/800/2/w/1920/4387247800_2_2_1.jpg?ts=1703170049426', 'https://static.zara.net/photos///2024/V/0/1/p/4387/247/800/2/w/1920/4387247800_2_3_1.jpg?ts=1703170049421', 'https://static.zara.net/photos///2024/V/0/1/p/4387/247/800/2/w/1920/4387247800_2_4_1.jpg?ts=1703170049443', 'https://static.zara.net/photos///2023/I/0/1/p/4387/247/800/2/w/1920/4387247800_6_1_1.jpg?ts=1692029066692', 'https://static.zara.net/photos///2023/I/0/1/p/4387/247/800/2/w/1920/4387247800_6_2_1.jpg?ts=1692029067173', 'https://static.zara.net/photos///2023/I/0/1/p/4387/247/800/2/w/1920/4387247800_6_3_1.jpg?ts=1692029067397']"
PEARL HEELED SLINGBACKS,"['https://static.zara.net/photos///2023/I/1/1/p/2815/110/098/2/w/1920/2815110098_2_1_1.jpg?ts=1691139836955', 'https://static.zara.net/photos///2023/I/1/1/p/2815/110/098/2/w/1920/2815110098_2_2_1.jpg?ts=1691139836961', 'https://static.zara.net/photos///2023/I/1/1/p/2815/110/098/2/w/1920/2815110098_2_3_1.jpg?ts=1691139837309', 'https://static.zara.net/photos///2024/V/1/1/p/2815/110/098/2/w/1920/2815110098_6_1_1.jpg?ts=1704986213344', 'https://static.zara.net/photos///2024/V/1/1/p/2815/110/098/2/w/1920/2815110098_6_2_1.jpg?ts=1704986213338', 'https://static.zara.net/photos///2024/V/1/1/p/2815/110/098/2/w/1920/2815110098_6_3_1.jpg?ts=1704986213341', 'https://static.zara.net/photos///2024/V/1/1/p/2815/110/098/2/w/1920/2815110098_6_4_1.jpg?ts=1704986213344', 'https://static.zara.net/photos///2024/V/1/1/p/2815/110/098/2/w/1920/2815110098_6_5_1.jpg?ts=1704986213340', 'https://static.zara.net/photos///2024/V/1/1/p/2815/110/098/2/w/1920/2815110098_6_6_1.jpg?ts=1704986213550']"
LEATHER BALLET FLATS,"['https://static.zara.net/photos///2024/V/1/1/p/2542/310/002/2/w/1920/2542310002_6_1_1.jpg?ts=1706012497390', 'https://static.zara.net/photos///2024/V/1/1/p/2542/310/002/2/w/1920/2542310002_6_2_1.jpg?ts=1706012497177', 'https://static.zara.net/photos///2024/V/1/1/p/2542/310/002/2/w/1920/2542310002_6_3_1.jpg?ts=1706012497154', 'https://static.zara.net/photos///2024/V/1/1/p/2542/310/002/2/w/1920/2542310002_6_4_1.jpg?ts=1706012497394', 'https://static.zara.net/photos///2024/V/1/1/p/2542/310/002/2/w/1920/2542310002_6_5_1.jpg?ts=1706012497409']"
HIGH HEEL SLINGBACK PUMPS,"['https://static.zara.net/photos///2024/V/1/1/p/2222/310/800/2/w/1920/2222310800_1_1_1.jpg?ts=1707922256546', 'https://static.zara.net/photos///2024/V/1/1/p/2222/310/800/2/w/1920/2222310800_2_1_1.jpg?ts=1707922256869', 'https://static.zara.net/photos///2024/V/1/1/p/2222/310/800/2/w/1920/2222310800_15_2_1.jpg?ts=1706864880708', 'https://static.zara.net/photos///2024/V/1/1/p/2222/310/800/2/w/1920/2222310800_6_1_1.jpg?ts=1706864880743', 'https://static.zara.net/photos///2024/V/1/1/p/2222/310/800/2/w/1920/2222310800_6_2_1.jpg?ts=1706864880799', 'https://static.zara.net/photos///2024/V/1/1/p/2222/310/800/2/w/1920/2222310800_6_3_1.jpg?ts=1706864880983', 'https://static.zara.net/photos///2024/V/1/1/p/2222/310/800/2/w/1920/2222310800_6_4_1.jpg?ts=1706864880961', 'https://static.zara.net/photos///2024/V/1/1/p/2222/310/800/2/w/1920/2222310800_6_5_1.jpg?ts=1706864881041']"
HIGH HEEL SLINGBACK PUMPS,"['https://static.zara.net/photos///2024/V/1/1/p/2221/310/001/2/w/1920/2221310001_6_1_1.jpg?ts=1706690675997', 'https://static.zara.net/photos///2024/V/1/1/p/2221/310/001/2/w/1920/2221310001_6_2_1.jpg?ts=1706690676084', 'https://static.zara.net/photos///2024/V/1/1/p/2221/310/001/2/w/1920/2221310001_6_3_1.jpg?ts=1706690675704', 'https://static.zara.net/photos///2024/V/1/1/p/2221/310/001/2/w/1920/2221310001_6_4_1.jpg?ts=1706690675730', 'https://static.zara.net/photos///2024/V/1/1/p/2221/310/001/2/w/1920/2221310001_6_5_1.jpg?ts=1706690675745']"
BLOCK HEEL SLINGBACK SHOES,"['https://static.zara.net/photos///2024/V/1/1/p/2207/310/800/2/w/1920/2207310800_1_1_1.jpg?ts=1708072365405', 'https://static.zara.net/photos///2024/V/1/1/p/2207/310/800/2/w/1920/2207310800_6_1_1.jpg?ts=1704359190580', 'https://static.zara.net/photos///2024/V/1/1/p/2207/310/800/2/w/1920/2207310800_6_2_1.jpg?ts=1704359190381', 'https://static.zara.net/photos///2024/V/1/1/p/2207/310/800/2/w/1920/2207310800_6_3_1.jpg?ts=1704359190359', 'https://static.zara.net/photos///2024/V/1/1/p/2207/310/800/2/w/1920/2207310800_6_4_1.jpg?ts=1704359190612', 'https://static.zara.net/photos///2024/V/1/1/p/2207/310/800/2/w/1920/2207310800_6_5_1.jpg?ts=1704359190365']"
SLINGBACK HEELS WITH BOW,"['https://static.zara.net/photos///2024/V/1/1/p/1225/310/098/2/w/1920/1225310098_15_2_1.jpg?ts=1708001280338', 'https://static.zara.net/photos///2024/V/1/1/p/1225/310/098/2/w/1920/1225310098_6_1_1.jpg?ts=1708087669503', 'https://static.zara.net/photos///2024/V/1/1/p/1225/310/098/2/w/1920/1225310098_6_2_1.jpg?ts=1708087669496', 'https://static.zara.net/photos///2024/V/1/1/p/1225/310/098/2/w/1920/1225310098_6_3_1.jpg?ts=1708087669536', 'https://static.zara.net/photos///2024/V/1/1/p/1225/310/098/2/w/1920/1225310098_6_5_1.jpg?ts=1708087669521']"
FLAT BUCKLED SANDALS,"['https://static.zara.net/photos///2024/V/1/1/p/1608/310/800/2/w/1920/1608310800_6_1_1.jpg?ts=1707480612318', 'https://static.zara.net/photos///2024/V/1/1/p/1608/310/800/2/w/1920/1608310800_6_2_1.jpg?ts=1707480612327', 'https://static.zara.net/photos///2024/V/1/1/p/1608/310/800/2/w/1920/1608310800_6_3_1.jpg?ts=1707480612337', 'https://static.zara.net/photos///2024/V/1/1/p/1608/310/800/2/w/1920/1608310800_6_4_1.jpg?ts=1707480612436', 'https://static.zara.net/photos///2024/V/1/1/p/1608/310/800/2/w/1920/1608310800_6_5_1.jpg?ts=1707480612344']"
SLINGBACK HEELS WITH BOW,"['https://static.zara.net/photos///2024/V/1/1/p/2267/310/800/2/w/1920/2267310800_1_1_1.jpg?ts=1708072646466', 'https://static.zara.net/photos///2024/V/1/1/p/2267/310/800/2/w/1920/2267310800_15_2_1.jpg?ts=1708015089527', 'https://static.zara.net/photos///2024/V/1/1/p/2267/310/800/2/w/1920/2267310800_6_1_1.jpg?ts=1708080386276', 'https://static.zara.net/photos///2024/V/1/1/p/2267/310/800/2/w/1920/2267310800_6_2_1.jpg?ts=1708080387213', 'https://static.zara.net/photos///2024/V/1/1/p/2267/310/800/2/w/1920/2267310800_6_3_1.jpg?ts=1708080386730', 'https://static.zara.net/photos///2024/V/1/1/p/2267/310/800/2/w/1920/2267310800_6_4_1.jpg?ts=1708080387196', 'https://static.zara.net/photos///2024/V/1/1/p/2267/310/800/2/w/1920/2267310800_6_5_1.jpg?ts=1708080387215']"
HEELED SHINY MESH SLINGBACKS,"['https://static.zara.net/photos///2024/V/1/1/p/2231/310/098/2/w/1920/2231310098_1_1_1.jpg?ts=1708072646946', 'https://static.zara.net/photos///2024/V/1/1/p/2231/310/098/2/w/1920/2231310098_6_1_1.jpg?ts=1706695736564', 'https://static.zara.net/photos///2024/V/1/1/p/2231/310/098/2/w/1920/2231310098_6_2_1.jpg?ts=1706695736568', 'https://static.zara.net/photos///2024/V/1/1/p/2231/310/098/2/w/1920/2231310098_6_3_1.jpg?ts=1706695736567', 'https://static.zara.net/photos///2024/V/1/1/p/2231/310/098/2/w/1920/2231310098_6_4_1.jpg?ts=1706695736564', 'https://static.zara.net/photos///2024/V/1/1/p/2231/310/098/2/w/1920/2231310098_6_5_1.jpg?ts=1706695736564']"
MESH BOW SANDALS,"['https://static.zara.net/photos///2024/V/1/1/p/3342/310/800/2/w/1920/3342310800_6_1_1.jpg?ts=1707408644412', 'https://static.zara.net/photos///2024/V/1/1/p/3342/310/800/2/w/1920/3342310800_6_2_1.jpg?ts=1707408644509', 'https://static.zara.net/photos///2024/V/1/1/p/3342/310/800/2/w/1920/3342310800_6_3_1.jpg?ts=1707408644531', 'https://static.zara.net/photos///2024/V/1/1/p/3342/310/800/2/w/1920/3342310800_6_4_1.jpg?ts=1707408644533', 'https://static.zara.net/photos///2024/V/1/1/p/3342/310/800/2/w/1920/3342310800_6_5_1.jpg?ts=1707408644678']"
FLAT MESH MARY JANES,"['https://static.zara.net/photos///2024/V/1/1/p/2547/310/800/2/w/1920/2547310800_1_1_1.jpg?ts=1707224895356', 'https://static.zara.net/photos///2024/V/1/1/p/2547/310/800/2/2547310800_16_1_1/w/1920/poster.glb?ts=1707329298325', 'https://static.zara.net/photos///2024/V/1/1/p/2547/310/800/2/w/1920/2547310800_6_1_1.jpg?ts=1707465661741', 'https://static.zara.net/photos///2024/V/1/1/p/2547/310/800/2/w/1920/2547310800_6_2_1.jpg?ts=1707465661740', 'https://static.zara.net/photos///2024/V/1/1/p/2547/310/800/2/w/1920/2547310800_6_3_1.jpg?ts=1707465661729', 'https://static.zara.net/photos///2024/V/1/1/p/2547/310/800/2/w/1920/2547310800_6_4_1.jpg?ts=1707465661889', 'https://static.zara.net/photos///2024/V/1/1/p/2547/310/800/2/w/1920/2547310800_6_5_1.jpg?ts=1707465661858']"
BRUSHED EFFECT FLAT SHOES,"['https://static.zara.net/photos///2024/V/1/1/p/2528/310/700/2/w/1920/2528310700_1_1_1.jpg?ts=1707412861308', 'https://static.zara.net/photos///2024/V/1/1/p/2528/310/700/2/w/1920/2528310700_2_1_1.jpg?ts=1707412861299', 'https://static.zara.net/photos///2024/V/1/1/p/2528/310/700/2/2528310700_16_1_1/w/1920/poster.glb?ts=1708088650639', 'https://static.zara.net/photos///2024/V/1/1/p/2528/310/700/2/w/1920/2528310700_6_1_1.jpg?ts=1704985525807', 'https://static.zara.net/photos///2024/V/1/1/p/2528/310/700/2/w/1920/2528310700_6_2_1.jpg?ts=1704985525806', 'https://static.zara.net/photos///2024/V/1/1/p/2528/310/700/2/w/1920/2528310700_6_3_1.jpg?ts=1704985526046', 'https://static.zara.net/photos///2024/V/1/1/p/2528/310/700/2/w/1920/2528310700_6_4_1.jpg?ts=1704985525820', 'https://static.zara.net/photos///2024/V/1/1/p/2528/310/700/2/w/1920/2528310700_6_5_1.jpg?ts=1704985526064']"
FABRIC MULES,"['https://static.zara.net/photos///2024/V/1/1/p/1552/310/002/2/w/1920/1552310002_15_2_1.jpg?ts=1708014945365', 'https://static.zara.net/photos///2024/V/1/1/p/1552/310/002/2/w/1920/1552310002_6_1_1.jpg?ts=1708090265841', 'https://static.zara.net/photos///2024/V/1/1/p/1552/310/002/2/w/1920/1552310002_6_2_1.jpg?ts=1708090265856', 'https://static.zara.net/photos///2024/V/1/1/p/1552/310/002/2/w/1920/1552310002_6_4_1.jpg?ts=1708090265859']"
,"['https://static.zara.net/photos///2024/V/1/1/p/1216/310/070/2/w/1920/1216310070_1_1_1.jpg?ts=1708089465072', 'https://static.zara.net/photos///2024/V/1/1/p/1216/310/070/2/w/1920/1216310070_2_1_1.jpg?ts=1708089462153', 'https://static.zara.net/photos///2024/V/1/1/p/1216/310/070/2/w/1920/1216310070_15_3_1.jpg?ts=1708001272724', 'https://static.zara.net/photos///2024/V/1/1/p/1216/310/070/2/w/1920/1216310070_6_1_1.jpg?ts=1708084712543', 'https://static.zara.net/photos///2024/V/1/1/p/1216/310/070/2/w/1920/1216310070_6_2_1.jpg?ts=1708084711147', 'https://static.zara.net/photos///2024/V/1/1/p/1216/310/070/2/w/1920/1216310070_6_3_1.jpg?ts=1708084711154', 'https://static.zara.net/photos///2024/V/1/1/p/1216/310/070/2/w/1920/1216310070_6_4_1.jpg?ts=1708084711137']"
FAUX PATENT LEATHER HEELED MULES,"['https://static.zara.net/photos///2024/V/1/1/p/2234/310/001/2/w/1920/2234310001_1_1_1.jpg?ts=1707236700659', 'https://static.zara.net/photos///2024/V/1/1/p/2234/310/001/2/w/1920/2234310001_2_1_1.jpg?ts=1707236702897', 'https://static.zara.net/photos///2024/V/1/1/p/2234/310/001/2/2234310001_16_1_1/w/1920/poster.glb?ts=1707340728765', 'https://static.zara.net/photos///2024/V/1/1/p/2234/310/001/2/w/1920/2234310001_6_1_1.jpg?ts=1707473396350', 'https://static.zara.net/photos///2024/V/1/1/p/2234/310/001/2/w/1920/2234310001_6_2_1.jpg?ts=1707473396366', 'https://static.zara.net/photos///2024/V/1/1/p/2234/310/001/2/w/1920/2234310001_6_3_1.jpg?ts=1707473396365', 'https://static.zara.net/photos///2024/V/1/1/p/2234/310/001/2/w/1920/2234310001_6_4_1.jpg?ts=1707473396426', 'https://static.zara.net/photos///2024/V/1/1/p/2234/310/001/2/w/1920/2234310001_6_5_1.jpg?ts=1707473396411']"
FAUX FLEECE CLOGS,"['https://static.zara.net/photos///2024/V/1/1/p/2562/310/111/2/w/1920/2562310111_1_1_1.jpg?ts=1707931773265', 'https://static.zara.net/photos///2024/V/1/1/p/2562/310/111/2/w/1920/2562310111_6_1_1.jpg?ts=1708079193889', 'https://static.zara.net/photos///2024/V/1/1/p/2562/310/111/2/w/1920/2562310111_6_2_1.jpg?ts=1708079193829', 'https://static.zara.net/photos///2024/V/1/1/p/2562/310/111/2/w/1920/2562310111_6_3_1.jpg?ts=1708079193848', 'https://static.zara.net/photos///2024/V/1/1/p/2562/310/111/2/w/1920/2562310111_6_5_1.jpg?ts=1708079193848']"
BOW TRIM VELVET SLINGBACK SHOES,"['https://static.zara.net/photos///2024/V/1/1/p/1226/310/305/2/w/1920/1226310305_1_1_1.jpg?ts=1707318025390', 'https://static.zara.net/photos///2024/V/1/1/p/1226/310/305/2/w/1920/1226310305_2_1_1.jpg?ts=1707318024321', 'https://static.zara.net/photos///2024/V/1/1/p/1226/310/305/2/w/1920/1226310305_6_1_1.jpg?ts=1707408650050', 'https://static.zara.net/photos///2024/V/1/1/p/1226/310/305/2/w/1920/1226310305_6_2_1.jpg?ts=1707408649891', 'https://static.zara.net/photos///2024/V/1/1/p/1226/310/305/2/w/1920/1226310305_6_3_1.jpg?ts=1707408649905', 'https://static.zara.net/photos///2024/V/1/1/p/1226/310/305/2/w/1920/1226310305_6_4_1.jpg?ts=1707408649741', 'https://static.zara.net/photos///2024/V/1/1/p/1226/310/305/2/w/1920/1226310305_6_5_1.jpg?ts=1707408650057']"
LACE-UP FLAT LEATHER SHOES,"['https://static.zara.net/photos///2024/V/1/1/p/3591/310/105/2/w/1920/3591310105_1_1_1.jpg?ts=1708014504146', 'https://static.zara.net/photos///2024/V/1/1/p/3591/310/105/2/w/1920/3591310105_6_1_1.jpg?ts=1708085041545', 'https://static.zara.net/photos///2024/V/1/1/p/3591/310/105/2/w/1920/3591310105_6_2_1.jpg?ts=1708085041551', 'https://static.zara.net/photos///2024/V/1/1/p/3591/310/105/2/w/1920/3591310105_6_5_1.jpg?ts=1708085041547', 'https://static.zara.net/photos///2024/V/1/1/p/3591/310/105/2/w/1920/3591310105_6_6_1.jpg?ts=1708085041529']"
,"['https://static.zara.net/photos///2024/V/1/1/p/1215/310/807/2/w/1920/1215310807_1_1_1.jpg?ts=1708087462236', 'https://static.zara.net/photos///2024/V/1/1/p/1215/310/807/2/w/1920/1215310807_2_1_1.jpg?ts=1708087462300', 'https://static.zara.net/photos///2024/V/1/1/p/1215/310/807/2/w/1920/1215310807_15_3_1.jpg?ts=1708099284812', 'https://static.zara.net/photos///2024/V/1/1/p/1215/310/807/2/w/1920/1215310807_6_1_1.jpg?ts=1708099284261', 'https://static.zara.net/photos///2024/V/1/1/p/1215/310/807/2/w/1920/1215310807_6_2_1.jpg?ts=1708099284499', 'https://static.zara.net/photos///2024/V/1/1/p/1215/310/807/2/w/1920/1215310807_6_3_1.jpg?ts=1708099284517', 'https://static.zara.net/photos///2024/V/1/1/p/1215/310/807/2/w/1920/1215310807_6_5_1.jpg?ts=1708099284689']"
MESH MULES,"['https://static.zara.net/photos///2024/V/1/1/p/1509/310/001/2/w/1920/1509310001_15_2_1.jpg?ts=1708081106869', 'https://static.zara.net/photos///2024/V/1/1/p/1509/310/001/2/w/1920/1509310001_6_1_1.jpg?ts=1708082798636', 'https://static.zara.net/photos///2024/V/1/1/p/1509/310/001/2/w/1920/1509310001_6_2_1.jpg?ts=1708082798607', 'https://static.zara.net/photos///2024/V/1/1/p/1509/310/001/2/w/1920/1509310001_6_3_1.jpg?ts=1708082798603', 'https://static.zara.net/photos///2024/V/1/1/p/1509/310/001/2/w/1920/1509310001_6_4_1.jpg?ts=1708082799155']"
ANIMAL PRINT FLAT SANDALS,"['https://static.zara.net/photos///2024/V/1/1/p/2609/310/195/2/w/1920/2609310195_1_1_1.jpg?ts=1708072972676', 'https://static.zara.net/photos///2024/V/1/1/p/2609/310/195/2/w/1920/2609310195_6_1_1.jpg?ts=1708087239976', 'https://static.zara.net/photos///2024/V/1/1/p/2609/310/195/2/w/1920/2609310195_6_2_1.jpg?ts=1708087240111', 'https://static.zara.net/photos///2024/V/1/1/p/2609/310/195/2/w/1920/2609310195_6_3_1.jpg?ts=1708087240128', 'https://static.zara.net/photos///2024/V/1/1/p/2609/310/195/2/w/1920/2609310195_6_4_1.jpg?ts=1708087334934']"
EMBELLISHED VELVET LOAFERS,"['https://static.zara.net/photos///2024/V/1/1/p/2553/310/022/2/w/1920/2553310022_1_1_1.jpg?ts=1706879668786', 'https://static.zara.net/photos///2024/V/1/1/p/2553/310/022/2/w/1920/2553310022_2_1_1.jpg?ts=1706879668608', 'https://static.zara.net/photos///2024/V/1/1/p/2553/310/022/2/2553310022_16_1_1/w/1920/poster.glb?ts=1707337856741', 'https://static.zara.net/photos///2024/V/1/1/p/2553/310/022/2/w/1920/2553310022_6_1_1.jpg?ts=1705064134883', 'https://static.zara.net/photos///2024/V/1/1/p/2553/310/022/2/w/1920/2553310022_6_2_1.jpg?ts=1705064135114', 'https://static.zara.net/photos///2024/V/1/1/p/2553/310/022/2/w/1920/2553310022_6_3_1.jpg?ts=1705064134904', 'https://static.zara.net/photos///2024/V/1/1/p/2553/310/022/2/w/1920/2553310022_6_4_1.jpg?ts=1702545991843', 'https://static.zara.net/photos///2024/V/1/1/p/2553/310/022/2/w/1920/2553310022_6_5_1.jpg?ts=1705064134920', 'https://static.zara.net/photos///2024/V/1/1/p/2506/210/022/2/w/1920/2506210022_6_6_1.jpg?ts=1707926180233']"
Mixed casual sneakers with fabric detail. Lace-up closure. <br/><br/>Sole height: 1 inch (2.5 cm),"['https://static.zara.net/photos///2024/V/1/1/p/5431/310/044/2/w/1920/5431310044_1_1_1.jpg?ts=1707396524665', 'https://static.zara.net/photos///2024/V/1/1/p/5431/310/044/2/w/1920/5431310044_6_1_1.jpg?ts=1707305197763', 'https://static.zara.net/photos///2024/V/1/1/p/5431/310/044/2/w/1920/5431310044_6_2_1.jpg?ts=1707305197773', 'https://static.zara.net/photos///2024/V/1/1/p/5431/310/044/2/w/1920/5431310044_6_3_1.jpg?ts=1707305197848', 'https://static.zara.net/photos///2024/V/1/1/p/5431/310/044/2/w/1920/5431310044_6_4_1.jpg?ts=1707305197877', 'https://static.zara.net/photos///2024/V/1/1/p/5431/310/044/2/w/1920/5431310044_6_5_1.jpg?ts=1707305197849']"
RING DETAIL VINYL HEELED SANDALS,"['https://static.zara.net/photos///2024/V/1/1/p/2304/310/111/2/w/1920/2304310111_1_1_1.jpg?ts=1708081866983', 'https://static.zara.net/photos///2024/V/1/1/p/2304/310/111/2/w/1920/2304310111_2_1_1.jpg?ts=1707922256577', 'https://static.zara.net/photos///2024/V/1/1/p/2304/310/111/2/w/1920/2304310111_6_1_1.jpg?ts=1707897022940', 'https://static.zara.net/photos///2024/V/1/1/p/2304/310/111/2/w/1920/2304310111_6_2_1.jpg?ts=1707897023052', 'https://static.zara.net/photos///2024/V/1/1/p/2304/310/111/2/w/1920/2304310111_6_3_1.jpg?ts=1707897023119', 'https://static.zara.net/photos///2024/V/1/1/p/2304/310/111/2/w/1920/2304310111_6_4_1.jpg?ts=1707897023131', 'https://static.zara.net/photos///2024/V/1/1/p/2304/310/111/2/w/1920/2304310111_6_5_1.jpg?ts=1707897023212']"
PATENT EFFECT FAUX LEATHER MARY JANES,"['https://static.zara.net/photos///2024/V/1/1/p/3537/310/020/2/w/1920/3537310020_1_1_1.jpg?ts=1707324311675', 'https://static.zara.net/photos///2024/V/1/1/p/3537/310/020/2/w/1920/3537310020_2_1_1.jpg?ts=1707324312169', 'https://static.zara.net/photos///2024/V/1/1/p/3537/310/020/2/w/1920/3537310020_6_1_1.jpg?ts=1704370689821', 'https://static.zara.net/photos///2024/V/1/1/p/3537/310/020/2/w/1920/3537310020_6_2_1.jpg?ts=1704370690188', 'https://static.zara.net/photos///2024/V/1/1/p/3537/310/020/2/w/1920/3537310020_6_3_1.jpg?ts=1704370689760', 'https://static.zara.net/photos///2024/V/1/1/p/3537/310/020/2/w/1920/3537310020_6_4_1.jpg?ts=1704370690594', 'https://static.zara.net/photos///2024/V/1/1/p/3537/310/020/2/w/1920/3537310020_6_5_1.jpg?ts=1704370690028']"
